Date,Gold_Close/Last,Gold_Volume,Gold_Open,Gold_High,Gold_Low,Silver_Close/Last,Silver_Volume,Silver_Open,Silver_High,Silver_Low
10/3/14,1192.9,179606,1213.9,1215.7,1190.3,16.826,46871,17.06,17.155,16.64
10/6/14,1207.3,139665,1192,1209.9,1183.3,17.225,38099,16.805,17.36,16.66
10/7/14,1212.4,135364,1207.8,1214.1,1203,17.24,41453,17.34,17.625,17.085
10/8/14,1206,181661,1209.8,1224.5,1205.1,17.064,44830,17.195,17.465,17.055
10/9/14,1225.3,157170,1221.1,1234,1219.3,17.418,49782,17.37,17.72,17.325
10/10/14,1221.7,112422,1224,1225.7,1217.6,17.303,30435,17.36,17.42,17.205
10/13/14,1230,117007,1224.8,1238,1223.6,17.345,28012,17.36,17.68,17.28
10/14/14,1234.3,107239,1237.3,1238.6,1231.1,17.403,25226,17.5,17.57,17.325
10/15/14,1244.8,250999,1233.3,1250.3,1222,17.464,64550,17.38,17.82,17.02
10/16/14,1241.2,175162,1242.2,1245.6,1235.2,17.437,36259,17.45,17.54,17.2
10/17/14,1239,111015,1239.5,1242.1,1232,17.331,23932,17.37,17.44,17.22
10/20/14,1244.7,89814,1239.1,1249.3,1234.9,17.354,22225,17.335,17.52,17.25
10/21/14,1251.7,143007,1246.8,1255.6,1245.7,17.549,33369,17.42,17.655,17.355
10/22/14,1245.5,104839,1248.9,1250.2,1240.7,17.231,35373,17.52,17.535,17.115
10/23/14,1229.1,133022,1241.7,1244.9,1226.3,17.158,29519,17.175,17.25,17.035
10/24/14,1231.8,87609,1233.5,1234.7,1228.7,17.182,27724,17.2,17.355,17.135
10/27/14,1229.3,76013,1230.6,1232.1,1225.2,17.161,18921,17.185,17.23,17.08
10/28/14,1229.4,117653,1225.8,1235.5,1222.2,17.226,30082,17.095,17.4,17.06
10/29/14,1224.9,125790,1227.8,1230.4,1208.2,17.264,31316,17.2,17.315,17.015
10/30/14,1198.6,199565,1211.2,1216.5,1195.5,16.42,79249,17.095,17.205,16.33
10/31/14,1171.6,284628,1174.2,1202.4,1160.5,16.106,79442,16.495,16.515,15.635
11/3/14,1169.8,123328,1171.1,1173.4,1161,16.201,39656,16.11,16.22,15.74
11/4/14,1167.7,128618,1164.6,1175,1163.4,15.953,34913,16.115,16.165,15.905
11/5/14,1145.7,248355,1168.4,1169.3,1137.1,15.439,80410,16.02,16.045,15.12
11/6/14,1142.6,156991,1140.8,1149,1137.2,15.413,45165,15.34,15.455,15.205
11/7/14,1169.8,287074,1141.2,1179,1130.4,15.714,73237,15.76,15.88,15.04
11/10/14,1159.8,191823,1176.8,1177.5,1146.7,15.671,46868,15.8,15.88,15.48
11/11/14,1163,177153,1151.5,1172.5,1145.5,15.678,41774,15.595,15.88,15.445
11/12/14,1159.1,176818,1163,1169.4,1156.5,15.623,47310,15.685,15.765,15.545
11/13/14,1161.5,182262,1161.1,1167.4,1153,15.621,36629,15.64,15.79,15.535
11/14/14,1185.6,283691,1161.8,1192.9,1146,16.314,80767,15.63,16.38,15.25
11/17/14,1183.5,190706,1185.5,1193.6,1180.8,16.057,56521,16.305,16.455,16.015
11/18/14,1197.1,162294,1185.6,1204.1,1182.7,16.174,43565,16.13,16.4,15.97
11/19/14,1193.9,259726,1196.5,1201.7,1173.9,16.294,82926,16.165,16.535,15.87
11/20/14,1190.9,179855,1183.1,1196.6,1176.2,16.137,44073,16.12,16.32,15.955
11/21/14,1197.7,192712,1194,1207.6,1186.1,16.459,21994,16.315,16.66,16.16
11/24/14,1196.6,69118,1200.7,1204.5,1192.8,16.435,33255,16.46,16.525,16.305
11/25/14,1197.8,119619,1198.2,1203,1190,16.611,49961,16.515,16.755,16.505
11/26/14,1197.5,390,1201.6,1198,1195.9,16.606,96,16.54,16.545,16.53
11/27/14,1197.5,N/A,1197.5,1197.5,1197.5,16.606,N/A,16.606,16.606,16.606
11/28/14,1175.5,240723,1189.8,1199.3,1163.9,15.556,70085,16.265,16.575,15.41
12/1/14,1218.1,327764,1159.4,1221,1141.7,16.692,113660,14.52,16.81,14.155
12/2/14,1199.4,156062,1212.6,1212.6,1191.4,16.456,57938,16.495,16.535,16.07
12/3/14,1208.7,133221,1197.6,1215,1193.5,16.412,36127,16.465,16.595,16.29
12/4/14,1207.7,111730,1209.3,1213.5,1201.1,16.575,31355,16.425,16.68,16.375
12/5/14,1190.4,144926,1205.9,1208.5,1186.4,16.258,36642,16.475,16.56,16.22
12/8/14,1194.9,99059,1191.2,1209.3,1187.3,16.276,23668,16.25,16.44,16.165
12/9/14,1232,228024,1203.8,1239,1199.5,17.134,62936,16.36,17.23,16.29
12/10/14,1229.4,135569,1231.2,1238.9,1225.2,17.187,45243,17.125,17.355,16.95
12/11/14,1225.6,136860,1226.2,1233.4,1216.4,17.112,32553,17.065,17.24,16.945
12/12/14,1222.5,116467,1227.9,1228.9,1214.8,17.057,28205,17.11,17.23,17.01
12/15/14,1207.7,145843,1222,1225,1191.3,16.563,N/A,16.563,16.563,16.563
12/16/14,1194.3,221571,1195.4,1223.9,1187.8,15.752,70815,16.205,16.665,15.54
12/17/14,1194.5,154962,1195.3,1203.1,1182,15.928,45134,15.755,16.06,15.615
12/18/14,1194.8,129127,1189.4,1213.9,1188.5,15.934,32694,15.755,16.23,15.74
12/19/14,1196,68747,1198,1201.5,1193.2,16.03,20764,15.875,16.11,15.83
12/22/14,1179.8,122922,1196,1203.6,1170.7,15.688,N/A,15.688,15.688,15.688
12/23/14,1178,92893,1176.1,1184.9,1172.4,15.767,22179,15.675,15.895,15.56
12/24/14,1173.5,40192,1176.8,1181.2,1172.7,15.71,10231,15.775,15.865,15.68
12/25/14,1173.5,N/A,1173.5,1173.5,1173.5,15.71,N/A,15.71,15.71,15.71
12/26/14,1195.3,65571,1175.2,1199.1,1175.2,16.147,16027,15.78,16.305,15.765
12/29/14,1181.9,78521,1194.9,1197.5,1178.6,15.779,N/A,15.779,15.779,15.779
12/30/14,1200.4,131961,1182.9,1210.9,1180.5,16.276,33809,15.81,16.48,15.75
12/31/14,1184.1,67231,1199.8,1203.9,1179.5,15.599,24267,16.25,16.31,15.545
1/1/15,1184.1,N/A,1184.1,1184.1,1184.1,15.599,N/A,15.599,15.599,15.599
1/2/15,1186.2,112280,1184,1194.9,1167.3,15.768,29514,15.73,16.06,15.51
1/5/15,1204,142942,1187.8,1207.5,1177.8,16.213,N/A,16.213,16.213,16.213
1/6/15,1219.4,180653,1204,1223.3,1201.6,16.637,N/A,16.62,16.637,16.637
1/7/15,1210.7,111150,1219,1219.4,1209.1,16.544,N/A,16.544,16.544,16.544
1/8/15,1208.5,113091,1211,1216.8,1204.2,16.385,N/A,16.385,16.385,16.385
1/9/15,1216.1,148809,1208.9,1224,1207,16.419,32312,16.375,16.625,16.21
1/12/15,1232.8,132313,1223,1236,1217.5,16.564,24088,16.65,16.69,16.43
1/13/15,1234.4,168374,1233.1,1244.5,1227.4,17.156,57775,16.59,17.215,16.57
1/14/15,1234.5,184208,1231.2,1244.6,1224.9,16.988,N/A,16.988,16.988,16.988
1/15/15,1264.8,272750,1229.7,1267.2,1226.1,17.102,N/A,17.102,17.102,17.102
1/16/15,1276.9,204198,1263.5,1282.4,1255.2,17.75,61985,16.965,17.865,16.89
1/19/15,1276.9,N/A,1276.9,1276.9,1276.9,17.75,N/A,17.75,17.75,17.75
1/20/15,1294.2,231185,1276.3,1297.2,1272.1,17.956,N/A,18.075,17.956,17.956
1/21/15,1293.7,195098,1295.3,1307,1284.6,18.193,N/A,18.193,18.193,18.193
1/22/15,1300.7,198887,1293.7,1307.8,1279.1,18.36,N/A,18.36,18.36,18.36
1/23/15,1292.6,140604,1301.5,1302.9,1284.3,18.3,30665,18.335,18.415,18.12
1/26/15,1279.4,157859,1292.8,1299.2,1275.6,17.983,N/A,17.9,17.983,17.983
1/27/15,1292.9,84273,1281.9,1298.6,1273,18.084,N/A,18.08,18.084,18.084
1/28/15,1287.2,140642,1293.5,1294.6,1280.2,18.088,N/A,18.02,18.088,18.088
1/29/15,1255.9,233577,1284,1286.6,1252.1,16.773,72817,18,18.05,16.74
1/30/15,1279.2,156292,1259,1285.4,1257.5,17.208,43267,16.94,17.32,16.815
2/2/15,1276.9,111408,1283,1283.9,1266.5,17.251,30450,17.155,17.34,16.995
2/3/15,1260.3,166935,1275.6,1286.5,1255.8,17.321,48990,17.24,17.75,17.07
2/4/15,1264.5,127140,1261.5,1273.3,1256.9,17.395,N/A,17.395,17.395,17.395
2/5/15,1262.7,105045,1270.4,1274.6,1256.1,17.196,39138,17.335,17.5,16.92
2/6/15,1234.6,189154,1266.4,1269,1228.2,16.694,58424,17.28,17.37,16.545
2/9/15,1241.5,86101,1235.9,1243.6,1234.4,17.07,38369,16.785,17.145,16.685
2/10/15,1232.2,92110,1238.3,1245.9,1230.6,16.873,38057,16.91,17.095,16.715
2/11/15,1219.6,109012,1234.1,1238.7,1216.5,16.761,39653,16.93,17.075,16.71
2/12/15,1220.7,103350,1222.9,1232.8,1218,16.794,39069,16.795,17.04,16.605
2/13/15,1227.1,90256,1223,1234.9,1222.5,17.294,48520,16.84,17.43,16.835
2/16/15,1227.1,N/A,1227.1,1227.1,1227.1,17.294,N/A,17.294,17.294,17.294
2/17/15,1208.6,172721,1230.9,1236.7,1203.3,16.378,78581,17.27,17.4,16.26
2/18/15,1200.2,114178,1209.3,1213.4,1197.2,16.265,48903,16.48,16.575,16.23
2/19/15,1207.6,105113,1209,1222.9,1205.2,16.381,38470,16.445,16.77,16.32
2/20/15,1204.9,103062,1208,1215.3,1197.7,16.273,44160,16.345,16.555,16.16
2/23/15,1200.8,108517,1203.5,1210.3,1190.6,16.299,18201,16.33,16.635,16.115
2/24/15,1197.3,109440,1201.9,1204.4,1190,16.233,21641,16.34,16.505,16.085
2/25/15,1201.5,97588,1200.8,1211.7,1200.7,16.474,39629,16.295,16.75,16.295
2/26/15,1210.1,122100,1203.9,1219.9,1203.4,16.624,40071,16.535,16.905,16.52
2/27/15,1213.1,107382,1208.8,1219.2,1204.1,16.558,27257,16.565,16.7,16.425
3/2/15,1208.2,128222,1213.8,1223,1204.2,16.451,26128,16.575,16.79,16.35
3/3/15,1204.4,146874,1206.1,1214.4,1194.6,16.296,39605,16.405,16.58,16.07
3/4/15,1200.9,99539,1203.8,1208.4,1197.7,16.158,N/A,16.158,16.158,16.158
3/5/15,1196.2,125564,1200.2,1208.9,1195.8,16.158,21783,16.22,16.355,16.14
3/6/15,1164.3,204043,1197.5,1200,1162.9,15.807,41153,16.185,16.235,15.745
3/9/15,1166.5,112018,1169.6,1174.4,1164.8,15.776,23779,15.93,15.96,15.705
3/10/15,1160.1,170223,1165.6,1169.6,1153.8,15.633,32569,15.72,15.825,15.58
3/11/15,1150.6,152874,1161.1,1164.3,1146.5,15.365,39242,15.625,15.73,15.26
3/12/15,1151.9,151499,1153.7,1165.7,1147.5,15.516,28398,15.485,15.685,15.385
3/13/15,1152.4,113141,1152.6,1160.9,1150.4,15.494,22232,15.565,15.66,15.455
3/16/15,1153.2,114195,1157.9,1163.3,1149.3,15.617,25648,15.63,15.755,15.49
3/17/15,1148.2,149286,1153.7,1159.3,1141.6,15.578,33602,15.625,15.72,15.36
3/18/15,1151.3,180295,1148.1,1175.1,1144.9,15.541,37265,15.53,16.095,15.43
3/19/15,1169,150727,1166.1,1177,1158.6,16.114,38709,15.93,16.205,15.795
3/20/15,1184.6,155233,1170.4,1187.4,1167.9,16.883,57332,16.125,16.89,16.08
3/23/15,1187.7,157085,1183.2,1191,1178.6,16.891,41730,16.755,17.09,16.61
3/24/15,1191.4,153651,1188.5,1194.5,1184.7,16.983,33609,16.995,17.04,16.805
3/25/15,1197,171373,1192.5,1199.3,1186.1,17,28645,16.935,17.14,16.84
3/26/15,1205.7,112028,1196.1,1220.4,1194.8,17.14,43164,16.97,17.405,16.91
3/27/15,1200.7,128583,1204.6,1206.6,1192.6,17.069,38372,17.085,17.195,16.855
3/30/15,1185.3,122724,1198.6,1199.6,1182.2,16.674,30764,16.735,16.99,16.625
3/31/15,1183.2,112462,1185.5,1190.6,1178.2,16.598,34612,16.705,16.82,16.435
4/1/15,1208.2,141610,1183.2,1208.7,1180.5,17.059,41610,16.62,17.075,16.5
4/2/15,1200.9,108884,1204.3,1207.4,1194.8,16.701,37297,16.935,17,16.57
4/3/15,1200.9,N/A,1200.9,1200.9,1200.9,16.701,N/A,16.701,16.701,16.701
4/6/15,1218.6,101351,1212.6,1224.5,1212.6,17.11,33115,16.995,17.31,16.935
4/7/15,1210.6,80561,1208.6,1215.9,1207.5,16.84,29012,16.96,16.975,16.73
4/8/15,1203.1,112371,1208.7,1212.5,1197.4,16.454,47267,16.845,16.905,16.37
4/9/15,1193.6,104647,1202.6,1203.3,1192.4,16.176,43462,16.5,16.51,16.105
4/10/15,1204.6,116251,1193.8,1210.6,1192.9,16.382,47952,16.14,16.65,16.14
4/13/15,1199.3,105226,1207.2,1209.3,1196.1,16.291,34341,16.275,16.51,16.225
4/14/15,1192.6,153692,1198.8,1201.3,1183.5,16.161,44012,16.28,16.34,15.955
4/15/15,1201.3,123923,1192.2,1204.4,1188.3,16.279,40021,16.145,16.37,16.045
4/16/15,1198,151984,1201.8,1208.8,1194.3,16.284,41823,16.25,16.475,16.1
4/17/15,1203.1,107912,1198.6,1207.8,1197,16.229,39170,16.26,16.49,16.185
4/20/15,1193.7,126703,1204.4,1209,1190.8,15.889,51963,16.275,16.34,15.82
4/21/15,1203.1,97120,1195.8,1203.7,1192.5,16.008,51601,15.92,16.165,15.86
4/22/15,1186.9,146503,1202.2,1204.4,1185,15.796,50789,15.965,16.075,15.655
4/23/15,1194.3,110608,1186.9,1197.4,1183.6,15.829,43528,15.76,15.92,15.705
4/24/15,1175,149522,1193,1195.4,1174.1,15.68,32768,15.91,15.925,15.595
4/27/15,1203.2,195125,1179.3,1206.7,1177.6,16.439,39851,15.74,16.49,15.72
4/28/15,1213.9,145628,1201.6,1214.9,1198.6,16.63,48232,16.41,16.7,16.325
4/29/15,1210,134603,1211.4,1213.5,1200.7,16.702,54186,16.62,16.725,16.415
4/30/15,1182.4,196278,1204.5,1207.4,1176,16.153,60368,16.575,16.73,15.8
5/1/15,1174.5,112452,1183.7,1184.4,1168.4,16.135,31596,16.145,16.26,15.895
5/4/15,1186.8,104106,1176.6,1192.1,1176.6,16.441,43204,16.13,16.765,16.125
5/5/15,1193.2,105898,1187.5,1199.3,1184.9,16.579,31392,16.4,16.705,16.345
5/6/15,1190.3,103539,1192.5,1196.9,1187.4,16.506,29972,16.54,16.65,16.385
5/7/15,1182.2,127213,1191.3,1192,1177.9,16.297,35468,16.33,16.555,16.16
5/8/15,1188.9,134106,1183.7,1193,1180.5,16.465,32703,16.305,16.555,16.26
5/11/15,1183,123351,1189,1190.9,1178,16.314,33214,16.275,16.55,16.2
5/12/15,1192.4,133063,1182.5,1196.3,1179.7,16.526,37568,16.285,16.595,16.12
5/13/15,1218.2,225506,1192.5,1218.5,1190.4,17.221,70598,16.52,17.235,16.48
5/14/15,1225.2,162990,1215,1227.7,1211.9,17.465,60078,17.16,17.585,17.07
5/15/15,1225.3,128557,1220.9,1225.8,1210.6,17.563,45108,17.46,17.585,17.205
5/18/15,1227.6,112075,1225.4,1232,1221.2,17.732,38468,17.535,17.775,17.475
5/19/15,1206.7,167820,1225.4,1225.5,1205.1,17.071,57554,17.705,17.735,16.87
5/20/15,1208.7,119129,1207.7,1213.2,1202.7,17.113,33615,17.095,17.28,16.935
5/21/15,1204.1,116552,1209.4,1212.4,1201,17.132,20212,17.1,17.25,17
5/22/15,1204,138192,1206,1214.6,1201,17.051,30191,17.14,17.335,16.94
5/25/15,1204,N/A,1204,1204,1204,17.051,N/A,17.051,17.051,17.051
5/26/15,1187.8,91910,1207.3,1208.9,1185.6,16.746,47251,17.13,17.18,16.645
5/27/15,1186.5,139297,1187.5,1191.3,1183.9,16.647,29582,16.735,16.81,16.58
5/28/15,1188.8,141607,1188,1192.8,1180.2,16.669,34408,16.675,16.775,16.54
5/29/15,1189.8,97474,1188.1,1194.4,1186,16.701,28815,16.67,16.85,16.64
6/1/15,1188.7,162133,1189.8,1204.7,1184,16.68,54857,16.695,17.17,16.59
6/2/15,1194.4,106711,1189.5,1196.4,1185.8,16.799,41053,16.725,16.84,16.61
6/3/15,1184.9,117094,1193.8,1195.6,1179.1,16.48,52698,16.775,16.795,16.375
6/4/15,1175.2,144559,1185.8,1186.6,1172.4,16.103,52050,16.48,16.5,16.065
6/5/15,1168.1,142628,1176.5,1178,1162.1,15.984,56918,16.065,16.16,15.925
6/8/15,1173.6,100756,1170.8,1177.1,1168.5,15.959,44224,16.04,16.11,15.88
6/9/15,1177.6,87429,1173.2,1182.3,1171.8,15.957,41991,15.92,16.135,15.905
6/10/15,1186.6,116677,1175.8,1191.8,1174.3,15.959,43443,15.91,16.19,15.895
6/11/15,1180.4,101075,1185.7,1187.4,1174.8,15.96,48594,15.96,16.04,15.77
6/12/15,1179.2,80500,1180.8,1183.7,1175.6,15.825,37044,15.98,16.005,15.785
6/15/15,1185.8,124584,1180,1190.2,1171.9,16.083,49088,16.045,16.235,15.81
6/16/15,1180.9,93967,1185.3,1187.4,1175.4,15.965,33029,15.975,16.105,15.85
6/17/15,1176.8,96054,1181.1,1188.8,1173.9,15.947,38139,15.965,16.25,15.885
6/18/15,1202,174738,1184.2,1205.7,1183.1,16.153,56698,16.075,16.43,16.02
6/19/15,1201.9,79570,1201.8,1204,1198,16.109,35550,16.11,16.19,15.87
6/22/15,1184.1,116780,1199.7,1200.8,1181.6,16.142,49447,16.17,16.23,15.985
6/23/15,1176.6,106625,1185.3,1187.7,1175.6,15.737,67034,16.135,16.175,15.67
6/24/15,1172.9,110046,1177.6,1179.7,1168.1,15.89,23581,15.825,15.92,15.76
6/25/15,1171.8,80598,1174.1,1177.3,1170.5,15.841,31767,15.88,15.94,15.765
6/26/15,1173.2,99904,1172.5,1178,1167.1,15.768,46565,15.84,15.905,15.48
6/29/15,1179,136394,1182.5,1187.6,1173.2,15.695,48676,15.865,16.04,15.66
6/30/15,1171.8,139830,1179.8,1180,1165.4,15.581,55189,15.77,15.84,15.435
7/1/15,1169.3,90598,1172.4,1174.4,1166.7,15.577,29779,15.615,15.685,15.5
7/2/15,1163.5,480,1165.2,1165.6,1163.7,15.562,156,15.63,15.655,15.63
7/3/15,1163.5,N/A,1163.5,1163.5,1163.5,15.562,N/A,15.562,15.562,15.562
7/6/15,1173.2,100581,1173.2,1174.4,1161.9,15.753,30524,15.7,15.82,15.495
7/7/15,1152.6,190168,1168.8,1170,1146.8,14.969,86856,15.67,15.71,14.62
7/8/15,1163.5,159002,1154,1163.8,1145.9,15.163,63767,15.075,15.22,14.705
7/9/15,1159.2,122563,1157.5,1166.9,1155.1,15.361,44751,15.11,15.525,14.975
7/10/15,1157.9,106510,1158.7,1164.5,1156.4,15.481,28841,15.375,15.635,15.34
7/13/15,1155.4,118607,1162.3,1163.9,1149.8,15.457,36339,15.555,15.9,15.27
7/14/15,1153.5,103814,1157,1159.1,1151.8,15.315,26505,15.48,15.48,15.235
7/15/15,1147.4,141077,1153.9,1155.8,1141.9,15.048,34057,15.325,15.36,14.96
7/16/15,1143.9,118613,1146.2,1148.2,1140.6,14.984,29358,15.06,15.145,14.845
7/17/15,1131.9,149622,1144.3,1144.5,1129.6,14.834,26307,14.955,15.005,14.795
7/20/15,1106.8,250336,1095,1132.5,1080,14.758,58261,14.83,14.98,14.49
7/21/15,1103.5,163597,1098,1108.8,1095.9,14.785,29820,14.8,14.93,14.615
7/22/15,1091.5,170919,1100.1,1102.3,1085.6,14.73,33829,14.81,14.865,14.585
7/23/15,1094.1,194839,1093.4,1104.9,1086.1,14.701,27544,14.74,14.96,14.545
7/24/15,1085.5,237901,1089.5,1100.9,1072.3,14.488,52295,14.615,14.71,14.33
7/27/15,1096.9,53257,1098.2,1104.9,1088,14.605,30574,14.69,14.74,14.495
7/28/15,1096.7,75543,1094.2,1098.7,1091.1,14.642,25765,14.515,14.675,14.51
7/29/15,1093.3,107835,1094.8,1101.5,1089.8,14.743,35542,14.64,14.9,14.57
7/30/15,1088.7,155535,1096.6,1098.2,1081.5,14.696,31781,14.775,14.815,14.58
7/31/15,1095.1,166766,1087.7,1103,1079.2,14.745,45356,14.695,14.97,14.51
8/3/15,1089.4,102779,1095.1,1098,1085.1,14.515,37306,14.45,14.765,14.39
8/4/15,1090.7,108848,1087.5,1094.4,1080.2,14.557,34284,14.45,14.625,14.345
8/5/15,1085.6,110005,1087.3,1091.7,1082,14.553,34030,14.545,14.675,14.465
8/6/15,1090.1,90012,1084.1,1093.3,1082.7,14.677,32174,14.63,14.735,14.49
8/7/15,1094.1,165051,1088.8,1098.9,1081.4,14.821,60346,14.63,14.99,14.565
8/10/15,1104.1,142965,1094,1108.5,1089,15.292,55792,14.75,15.375,14.705
8/11/15,1107.7,186562,1103.8,1119.1,1093.3,15.284,61470,15.23,15.38,15.065
8/12/15,1123.6,184025,1108.2,1125.5,1101.1,15.476,65114,15.29,15.57,15.125
8/13/15,1115.6,125318,1125.2,1126.3,1112.8,15.399,45745,15.515,15.555,15.265
8/14/15,1112.7,100681,1114.6,1120.4,1111.1,15.213,45533,15.4,15.585,15.14
8/17/15,1118.4,88129,1113.5,1122.2,1112.9,15.298,29737,15.225,15.375,15.18
8/18/15,1116.9,116442,1117.2,1120.4,1108.5,14.79,61939,15.3,15.325,14.68
8/19/15,1127.9,146994,1117.2,1134.3,1115.5,15.222,13459,14.9,15.355,14.84
8/20/15,1153.2,174797,1133.3,1153.7,1132.1,15.562,12717,15.31,15.605,15.31
8/21/15,1159.6,189582,1153.3,1167.9,1148.5,15.348,17639,15.59,15.77,15.155
8/24/15,1153.6,255624,1160.2,1169.8,1145.1,14.798,38165,15.37,15.44,14.595
8/25/15,1138.3,188989,1155.7,1156.3,1134,14.651,36267,14.835,14.96,14.56
8/26/15,1124.6,194126,1139.9,1146,1116.9,14.078,34627,14.72,14.745,13.95
8/27/15,1122.6,119691,1124.4,1131.7,1117,14.437,51802,14.14,14.585,14.075
8/28/15,1134,141784,1124.4,1140.3,1123.1,14.549,45284,14.505,14.67,14.35
8/31/15,1132.5,93050,1132.7,1136.3,1125,14.586,29289,14.58,14.67,14.39
9/1/15,1139.8,124773,1133.8,1147.3,1133.8,14.62,35961,14.595,14.755,14.495
9/2/15,1133.6,106996,1139,1141.9,1131.2,14.667,36535,14.585,14.815,14.425
9/3/15,1124.5,102488,1133.2,1133.8,1121,14.707,31493,14.66,14.95,14.55
9/4/15,1121.4,9777,1123,1124.1,1117,14.549,1776,14.55,14.67,14.55
9/7/15,1121.4,N/A,1121.4,1121.4,1121.4,14.549,N/A,14.549,14.549,14.549
9/8/15,1121,135811,1118.1,1126,1114.7,14.755,40908,14.49,14.88,14.44
9/9/15,1102,161609,1121,1124.7,1100.1,14.576,33908,14.6,14.93,14.56
9/10/15,1109.3,117042,1105.7,1114.1,1102.5,14.645,32515,14.59,14.845,14.535
9/11/15,1103.3,111507,1110.2,1111.9,1097.7,14.505,39150,14.685,14.745,14.25
9/14/15,1107.7,71350,1107,1109.8,1102.6,14.363,24163,14.555,14.59,14.31
9/15/15,1102.6,75109,1107.1,1108.5,1101.5,14.326,20467,14.365,14.41,14.24
9/16/15,1119,123877,1104.4,1123.7,1103,14.885,49373,14.905,14.965,14.31
9/17/15,1117,135687,1118.7,1136,1114.7,14.984,41177,14.925,15.275,14.77
9/18/15,1137.8,142108,1130,1141.5,1126.9,15.163,45221,15.12,15.435,15.015
9/21/15,1132.8,84042,1138.7,1139.4,1128.7,15.221,21582,15.165,15.245,15.08
9/22/15,1124.8,109509,1132.6,1136.1,1120.5,14.756,44587,15.18,15.22,14.695
9/23/15,1131.5,89262,1123.8,1134,1121.1,14.789,25265,14.765,14.91,14.685
9/24/15,1153.8,200068,1130,1156.4,1129.5,15.13,44699,14.765,15.18,14.745
9/25/15,1145.6,134782,1151,1151.1,1140.1,15.111,28655,15.07,15.185,14.945
9/28/15,1131.7,137003,1145,1147.8,1127.3,14.538,54715,15.07,15.11,14.47
9/29/15,1126.8,100406,1131.4,1134.3,1123.5,14.573,32011,14.585,14.7,14.455
9/30/15,1115.2,148341,1127.2,1127.7,1110.8,14.518,36029,14.605,14.725,14.435
10/1/15,1113.7,76984,1114.5,1118.5,1110.3,14.511,27320,14.5,14.67,14.43
10/2/15,1136.6,178784,1112.5,1140.9,1103.8,15.263,67092,14.49,15.3,14.36
10/5/15,1137.6,110483,1137,1141.6,1129.6,15.708,57868,15.25,15.73,15.1
10/6/15,1146.4,116671,1134.7,1151,1134.5,15.984,56311,15.62,16.09,15.57
10/7/15,1148.7,108785,1146.5,1153.6,1141.3,16.094,41392,16.04,16.115,15.82
10/8/15,1144.3,116155,1145,1150.9,1135.9,15.766,56910,16.055,16.08,15.375
10/9/15,1155.9,129925,1138.1,1159.3,1138,15.818,40156,15.68,16.01,15.585
10/12/15,1164.5,106716,1155,1168.6,1154.3,15.864,35623,15.83,16.075,15.765
10/13/15,1165.4,130049,1162.8,1168.6,1151.3,15.907,38237,15.815,15.985,15.615
10/14/15,1179.8,182083,1168.2,1189.9,1162.5,16.117,55252,16.14,16.195,15.79
10/15/15,1187.5,181083,1184,1191.7,1173.9,16.164,N/A,16.164,16.164,16.164
10/16/15,1183.1,102935,1182.5,1184.8,1174.3,16.114,31670,16.12,16.165,15.935
10/19/15,1172.8,102967,1176.9,1178.2,1168.3,15.841,34847,15.835,16.04,15.735
10/20/15,1177.5,116171,1170.6,1181.4,1167.2,15.917,36338,15.83,15.965,15.74
10/21/15,1167.1,115889,1175.5,1179.3,1163.2,15.71,38543,15.9,15.94,15.61
10/22/15,1166.1,113495,1166.8,1171.8,1161.4,15.837,32731,15.68,15.91,15.64
10/23/15,1162.8,145357,1165.9,1179.4,1158.6,15.827,46786,15.815,16.1,15.705
10/26/15,1166.2,79375,1163.8,1169.6,1162,15.905,24404,15.845,15.98,15.77
10/27/15,1165.8,85314,1163,1168.8,1160.5,15.863,26860,15.84,15.95,15.78
10/28/15,1176.1,177850,1166.7,1183.1,1152.1,16.293,68814,15.905,16.37,15.72
10/29/15,1147.3,142805,1156.1,1162.5,1144.2,15.55,60549,15.935,16.01,15.535
10/30/15,1141.4,110040,1146.6,1149.8,1138.4,15.567,38106,15.6,15.655,15.475
11/2/15,1135.9,98561,1141.3,1142.7,1132.2,15.408,39586,15.535,15.55,15.25
11/3/15,1114.1,144707,1132.9,1138,1113.6,15.239,34123,15.4,15.45,15.2
11/4/15,1106.2,147311,1117.4,1122.3,1105.6,15.058,38268,15.075,15.325,15.025
11/5/15,1104.2,130595,1103.6,1111.3,1102.2,14.983,40185,15.065,15.09,14.91
11/6/15,1087.7,183535,1103.2,1109.7,1084.5,14.691,53181,14.96,15.045,14.685
11/9/15,1088.1,133427,1089.1,1094.9,1087.4,14.413,48624,14.73,14.76,14.395
11/10/15,1088.5,137955,1089,1094.8,1084,14.356,54931,14.515,14.555,14.265
11/11/15,1084.9,158171,1088.5,1093.5,1083.2,14.263,N/A,14.29,14.263,14.263
11/12/15,1081,193512,1085.4,1089,1073,14.225,65687,14.275,14.465,14.155
11/13/15,1080.9,126219,1083.5,1088,1078.2,14.204,38717,14.25,14.35,14.14
11/16/15,1083.6,146506,1087.9,1097.4,1080.5,14.222,41898,14.265,14.42,14.17
11/17/15,1068.6,171466,1082.4,1085.1,1064.4,14.171,45781,14.22,14.25,14.08
11/18/15,1068.7,144564,1070.2,1074.6,1062,14.081,46404,14.16,14.21,13.99
11/19/15,1077.9,169716,1079.5,1086.6,1068.3,14.253,11177,14.155,14.4,14.125
